contractYear,contractInfo,id,salary,conference,status
1,2025 UFA,16168,,0,nan
1,2025 UFA,12155,,0,nan
1,2025 UFA,16305,,0,nan
1,2025 UFA,14624,,0,nan
1,2025 UFA,16772,,0,nan
1,2025 UFA,14184,,0,nan
1,2025 UFA,16735,,0,nan
1,2025 UFA,13230,,0,nan
1,2025 UFA,13826,,0,nan
1,2025 UFA,13275,,0,nan
1,2025 UFA,15371,,0,nan
1,2025 UFA,16291,,0,nan
1,2025 UFA,16474,,0,nan
1,2025 UFA,12181,,0,nan
1,2025 UFA,13308,,0,nan
1,2025 UFA,14811,,0,nan
1,2025 UFA,17369,,0,nan
1,2025 UFA,14799,,0,nan
1,2025 UFA,17292,,0,nan
1,2025 UFA,17258,,0,nan
1,2025 UFA,13753,,0,nan
1,2025 UFA,13730,,0,nan
1,2025 UFA,12233,,0,nan
1,2025 UFA,16066,,0,nan
1,2025 UFA,16746,,0,nan
1,2025 UFA,13246,,0,nan
1,2025 UFA,12621,,0,nan
1,2025 UFA,16219,,0,nan
1,2025 UFA,16879,,0,nan
1,2025 UFA,13879,,0,nan
1,2025 UFA,17061,,0,nan
1,2025 UFA,14236,,0,nan
1,2025 UFA,12308,,0,nan
1,2025 UFA,15858,,0,nan
1,2025 UFA,16942,,0,nan
1,2025 UFA,15903,,0,nan
1,2025 UFA,15676,,0,nan
1,2025 UFA,16872,,0,nan
1,2025 UFA,10814,,0,nan
1,2025 UFA,16782,,0,nan
1,2025 UFA,12715,,0,nan
1,2025 UFA,15911,,0,nan
1,2025 UFA,15879,,0,nan
1,2025 UFA,17276,,0,nan
1,2025 UFA,13818,,0,nan
1,2025 UFA,14906,,0,nan
1,2025 UFA,15829,,0,nan
1,2025 UFA,15301,,0,nan
1,2025 UFA,16371,,0,nan
1,2025 UFA,15765,,0,nan
1,2025 UFA,12083,,0,nan
1,2025 UFA,13781,,0,nan
1,2025 UFA,16029,,0,nan
1,2025 UFA,16037,,0,nan
1,2025 UFA,15049,,0,nan
1,2025 UFA,14548,,0,nan
1,2025 UFA,17093,,0,nan
1,2025 UFA,13980,,0,nan
1,2025 UFA,15718,,0,nan
1,2025 UFA,16611,,0,nan
1,2025 UFA,16836,,0,nan
1,2025 UFA,15000,,0,nan
1,2025 UFA,16637,,0,nan
1,2025 UFA,13706,,0,nan
1,2025 UFA,14263,,0,nan
1,2025 UFA,15671,,0,nan
1,2025 UFA,16255,,0,nan
1,2025 UFA,11151,,0,nan
1,2025 UFA,15409,,0,nan
1,2025 UFA,15082,,0,nan
1,2025 UFA,16328,,0,nan
1,2025 UFA,13201,,0,nan
1,2025 UFA,15915,,0,nan
1,2025 UFA,17216,,0,nan
1,2025 UFA,12075,,0,nan
1,2025 UFA,17323,,0,nan
1,2025 UFA,15348,,0,nan
1,2025 UFA,14983,,0,nan
1,2025 UFA,17203,,0,nan
1,2025 UFA,16962,,0,nan
1,2025 UFA,15344,,0,nan
1,2025 UFA,17400,,0,nan
1,2025 UFA,16322,,0,nan
1,2025 UFA,16876,,0,nan
1,2025 UFA,13125,,0,nan
1,2025 UFA,14319,,0,nan
1,2025 UFA,11679,,0,nan
1,2025 UFA,16023,,0,nan
1,2025 UFA,15758,,0,nan
1,2025 UFA,16646,,0,nan
1,2025 UFA,15985,,0,nan
1,2025 UFA,14310,,0,nan
1,2025 UFA,16202,,0,nan
1,2025 UFA,12718,,0,nan
1,2025 UFA,15873,,0,nan
1,2025 UFA,10514,,0,nan
1,2024 R/F,15913,1.10,0,locked
1,2025 UFA,16289,,0,nan
1,2025 UFA,16153,,0,nan
1,2025 UFA,13775,,0,nan
1,2025 UFA,17307,,0,nan
1,2025 UFA,17260,,0,nan
1,2025 UFA,16338,,0,nan
1,2025 UFA,13638,,0,nan
1,2025 UFA,12699,,0,nan
1,2025 UFA,16865,,0,nan
1,2025 UFA,17257,,0,nan
1,2025 UFA,17209,,0,nan
1,2025 UFA,14933,,0,nan
1,2025 UFA,16288,,0,nan
1,2025 UFA,15973,,0,nan
1,2025 UFA,12292,,0,nan
1,2025 UFA,16054,,0,nan
1,2025 UFA,16499,,0,nan
1,2025 UFA,14202,,0,nan
1,2025 UFA,17299,,0,nan
1,2025 UFA,14552,,0,nan
1,2025 UFA,16075,,0,nan
1,2025 UFA,13926,,0,nan
1,2025 UFA,16393,,0,nan
1,2025 UFA,15460,,0,nan
1,2025 UFA,16556,,0,nan
1,2025 UFA,15246,,0,nan
1,2025 UFA,15892,,0,nan
1,2025 UFA,13868,,0,nan
1,2025 UFA,15854,,0,nan
1,2025 UFA,13256,,0,nan
1,2025 UFA,16770,,0,nan
1,2025 UFA,14286,,0,nan
1,2025 UFA,12650,,0,nan
1,2025 UFA,13873,,0,nan
1,2025 UFA,17010,,0,nan
1,2025 UFA,12750,,0,nan
1,2025 UFA,16820,,0,nan
1,2025 UFA,16882,,0,nan
1,2025 UFA,5848,,0,nan
1,2025 UFA,16336,,0,nan
1,2025 UFA,16656,,0,nan
1,2025 UFA,13378,,0,nan
1,2025 UFA,16261,,0,nan
1,2025 UFA,16056,,0,nan
1,2025 UFA,17263,,0,nan
1,2025 UFA,11640,,0,nan
1,2025 UFA,15462,,0,nan
1,2025 UFA,17268,,0,nan
1,2025 UFA,17228,,0,nan
1,2025 UFA,15449,,0,nan
1,2025 UFA,16816,,0,nan
1,2025 UFA,16387,,0,nan
1,2025 UFA,17091,,0,nan
1,2025 UFA,16364,,0,nan
1,2025 UFA,16324,,0,nan
1,2025 UFA,17001,,0,nan
1,2025 UFA,16976,,0,nan
1,2025 UFA,17158,,0,nan
1,2025 UFA,15412,,0,nan
1,2025 UFA,15953,,0,nan
1,2025 UFA,15447,,0,nan
1,2025 UFA,16118,,0,nan
1,2025 UFA,13994,,0,nan
1,2025 UFA,17092,,0,nan
1,2025 UFA,16271,,0,nan
1,2025 UFA,15423,,0,nan
1,2025 UFA,15356,,0,nan
1,2025 UFA,16851,,0,nan
1,2025 UFA,16423,,0,nan
1,2025 UFA,17247,,0,nan
1,2025 UFA,13695,,0,nan
1,2025 UFA,17295,,0,nan
1,2025 UFA,14875,,0,nan
1,2025 UFA,15177,,0,nan
1,2025 UFA,15248,,0,nan
1,2025 UFA,12758,,0,nan
1,2025 UFA,17358,,0,nan
1,2025 UFA,16834,,0,nan
1,2025 UFA,14942,,0,nan
1,2025 UFA,17214,,0,nan
1,2025 UFA,13750,,0,nan
1,2025 UFA,16337,,0,nan
1,2025 UFA,17335,,0,nan
1,2025 UFA,12738,,0,nan
1,2025 UFA,16632,,0,nan
1,2025 UFA,12325,,0,nan
1,2025 UFA,12783,,0,nan
1,2025 UFA,16982,,0,nan
1,2025 UFA,15908,,0,nan
1,2025 UFA,15874,,0,nan
1,2025 UFA,16790,,0,nan
1,2025 UFA,15041,,0,nan
1,2025 UFA,15804,,0,nan
1,2025 UFA,15034,,0,nan
1,2025 UFA,15887,,0,nan
1,2025 UFA,17418,,0,nan
1,2025 UFA,15930,,0,nan
1,2025 UFA,17325,,0,nan
1,2025 UFA,12779,,0,nan
1,2025 UFA,15595,,0,nan
1,2025 UFA,14112,,0,nan
1,2025 UFA,16339,,0,nan
1,2025 UFA,13718,,0,nan
1,2025 UFA,11644,,0,nan
1,2025 UFA,16753,,0,nan
1,2025 UFA,16229,,0,nan
1,2025 UFA,12394,,0,nan
1,2025 UFA,16713,,0,nan
1,2025 UFA,13703,,0,nan
1,2025 UFA,15258,,0,nan
1,2025 UFA,15432,,0,nan
1,2025 UFA,17348,,0,nan
1,2025 UFA,15870,,0,nan
1,2025 UFA,16854,,0,nan
1,2025 UFA,17317,,0,nan
1,2025 UFA,16806,,0,nan
1,2025 UFA,14850,,0,nan
1,2025 UFA,15568,,0,nan
1,2025 UFA,17355,,0,nan
1,2025 UFA,15723,,0,nan
1,2025 UFA,13668,,0,nan
1,2025 UFA,15984,,0,nan
1,2025 UFA,16875,,0,nan
1,2025 UFA,16492,1,0,locked
1,2025 UFA,15965,,0,nan
1,2025 UFA,17372,,0,nan
1,2025 UFA,15057,,0,nan
1,2025 UFA,17269,,0,nan
1,2025 UFA,12930,,0,nan
1,2025 UFA,15194,,0,nan
1,2025 UFA,15837,,0,nan
1,2025 UFA,15364,,0,nan
1,2025 UFA,17319,,0,nan
1,2025 UFA,13322,,0,nan
1,2025 UFA,15826,,0,nan
1,2025 UFA,17381,,0,nan
1,2025 UFA,16325,,0,nan
1,2025 UFA,14841,,0,nan
1,2025 UFA,15878,,0,nan
1,2025 UFA,16313,,0,nan
1,2025 UFA,11706,,0,nan
1,2025 UFA,16331,,0,nan
1,2025 UFA,16072,,0,nan
1,2025 UFA,16885,,0,nan
1,2025 UFA,17378,,0,nan
1,2025 UFA,16789,,0,nan
1,2025 UFA,16810,,0,nan
1,2025 UFA,14155,,0,nan
1,2025 UFA,17410,,0,nan
1,2025 UFA,14238,,0,nan
1,2025 UFA,13675,,0,nan
1,2025 UFA,12257,,0,nan
1,2025 UFA,17328,,0,nan
1,2025 UFA,15991,,0,nan
1,2025 UFA,17284,,0,nan
1,2025 UFA,17040,,0,nan
1,2025 UFA,13128,,0,nan
1,2025 UFA,11674,,0,nan
1,2025 UFA,16453,,0,nan
1,2025 UFA,12175,,0,nan
1,2025 UFA,17333,,0,nan
1,2025 UFA,16636,,0,nan
1,2025 UFA,15002,,0,nan
1,2025 UFA,15772,,0,nan
1,2025 UFA,14253,,0,nan
1,2025 UFA,16455,,0,nan
1,2025 UFA,13862,,0,nan
1,2025 UFA,17246,,0,nan
1,2025 UFA,16395,,0,nan
1,2025 UFA,17380,,0,nan
1,2025 UFA,12184,,0,nan
1,2025 UFA,16771,,0,nan
1,2025 UFA,16796,,0,nan
1,2025 UFA,16157,,0,nan
1,2025 UFA,13216,,0,nan
1,2025 UFA,16998,,0,nan
1,2025 UFA,14815,,0,nan
1,2025 UFA,14978,,0,nan
1,2025 UFA,12276,,0,nan
1,2025 UFA,15321,,0,nan
1,2025 UFA,13688,,0,nan
1,2025 UFA,15891,,0,nan
1,2025 UFA,15343,,0,nan
1,2025 UFA,14911,,0,nan
1,2025 UFA,17320,,0,nan
1,2025 UFA,16299,,0,nan
1,2025 UFA,14845,,0,nan
1,2025 UFA,14037,,0,nan
1,2025 UFA,15373,,0,nan
1,2025 UFA,17309,,0,nan
1,2025 UFA,16877,,0,nan
1,2025 UFA,15931,,0,nan
1,2025 UFA,14987,,0,nan
1,2025 UFA,15738,,0,nan
1,2025 UFA,13479,,0,nan
1,2025 UFA,14898,,0,nan
1,2025 UFA,14996,,0,nan
1,2025 UFA,15746,,0,nan
1,2025 UFA,12771,,0,nan
1,2025 UFA,16441,,0,nan
1,2025 UFA,14876,,0,nan
1,2025 UFA,17294,,0,nan
1,2025 UFA,16484,,0,nan
1,2025 UFA,16439,,0,nan
1,2025 UFA,16756,,0,nan
1,2025 UFA,13927,,0,nan
1,2025 UFA,17262,,0,nan
1,2025 UFA,12349,,0,nan
1,2025 UFA,14805,,0,nan
1,2025 UFA,15468,,0,nan
1,2025 UFA,17281,,0,nan
1,2025 UFA,13763,,0,nan
1,2025 UFA,12842,,0,nan
1,2025 UFA,13119,,0,nan
1,2025 UFA,17265,,0,nan
1,2025 UFA,12188,,0,nan
1,2025 UFA,15129,,0,nan
1,2025 UFA,16409,,0,nan
1,2025 UFA,15755,,0,nan
1,2025 UFA,13281,,0,nan
1,2025 UFA,16354,,0,nan
1,2025 UFA,12623,,0,nan
1,2025 UFA,16429,,0,nan
1,2025 UFA,16374,,0,nan
1,2025 UFA,16889,,0,nan
1,2025 UFA,15797,,0,nan
1,2025 UFA,14315,,0,nan
1,2025 UFA,12234,,0,nan
1,2025 UFA,16520,,0,nan
1,2025 UFA,16218,,0,nan
1,2025 UFA,14847,,0,nan
1,2025 UFA,13988,,0,nan
1,2025 UFA,14953,,0,nan
1,2025 UFA,13294,,0,nan
1,2025 UFA,15464,,0,nan
1,2025 UFA,13726,,0,nan
1,2025 UFA,17422,,0,nan
1,2025 UFA,13716,,0,nan
1,2025 UFA,17057,,0,nan
1,2025 UFA,13850,,0,nan
1,2025 UFA,17390,,0,nan
1,2025 UFA,12219,,0,nan
1,2025 UFA,14222,,0,nan
1,2025 UFA,14803,,0,nan
1,2025 UFA,14401,,0,nan
1,2025 UFA,15250,,0,nan
1,2025 UFA,16666,,0,nan
1,2025 UFA,13404,,0,nan
1,2025 UFA,14670,,0,nan
1,2025 UFA,15847,,0,nan
1,2025 UFA,12625,,0,nan
1,2025 UFA,14934,,0,nan
1,2025 UFA,15681,,0,nan
1,2025 UFA,15862,,0,nan
1,2025 UFA,17067,,0,nan
1,2025 UFA,15813,,0,nan
1,2025 UFA,14270,,0,nan
1,2025 UFA,15302,,0,nan
1,2025 UFA,16595,,0,nan
1,2025 UFA,15880,,0,nan
1,2025 UFA,15275,,0,nan
1,2025 UFA,14808,,0,nan
1,2025 UFA,16351,,0,nan
1,2025 UFA,17109,,0,nan
1,2025 UFA,13699,,0,nan
1,2025 UFA,16163,,0,nan
1,2025 UFA,13236,,0,nan
1,2025 UFA,17034,,0,nan
1,2025 UFA,15780,,0,nan
1,2025 UFA,16986,,0,nan
1,2025 UFA,15360,,0,nan
1,2025 UFA,17191,,0,nan
1,2025 UFA,15335,,0,nan
1,2025 UFA,15883,,0,nan
1,2025 UFA,13798,,0,nan
1,2025 UFA,15303,,0,nan
1,2025 UFA,15270,,0,nan
1,2025 UFA,14151,,0,nan
1,2025 UFA,17243,,0,nan
1,2025 UFA,15431,,0,nan
1,2025 UFA,16515,,0,nan
1,2025 UFA,13919,,0,nan
1,2025 UFA,16557,,0,nan
1,2025 UFA,15925,,0,nan
1,2025 UFA,17277,,0,nan
1,2025 UFA,15407,,0,nan
1,2025 UFA,15117,,0,nan
1,2025 UFA,17090,,0,nan
1,2025 UFA,17314,,0,nan
1,2025 UFA,16778,,0,nan
1,2025 UFA,16064,,0,nan
1,2025 UFA,13778,,0,nan
1,2025 UFA,16669,,0,nan
1,2025 UFA,15942,,0,nan
1,2025 UFA,14012,,0,nan
1,2025 UFA,16379,,0,nan
1,2025 UFA,13134,,0,nan
1,2025 UFA,15437,,0,nan
1,2025 UFA,15070,,0,nan
1,2025 UFA,16260,,0,nan
1,2025 UFA,14946,,0,nan
1,2025 UFA,13129,,0,nan
1,2025 UFA,13085,,0,nan
1,2025 UFA,16030,,0,nan
1,2025 UFA,15148,,0,nan
1,2025 UFA,13770,,0,nan
1,2025 UFA,15244,,0,nan
1,2025 UFA,17210,,0,nan
1,2025 UFA,13617,,0,nan
1,2025 UFA,14781,,0,nan
1,2025 UFA,14991,,0,nan
1,2025 UFA,12714,,0,nan
1,2025 UFA,14904,,0,nan
1,2025 UFA,16892,,0,nan
1,2025 UFA,13809,,0,nan
1,2025 UFA,16884,,0,nan
1,2025 UFA,14237,,0,nan
1,2025 UFA,14901,,0,nan
1,2025 UFA,13646,,0,nan
1,2025 UFA,9694,,0,nan
1,2025 UFA,16841,,0,nan
1,2025 UFA,16144,,0,nan
1,2025 UFA,11760,,0,nan
1,2025 UFA,14081,,0,nan
1,2025 UFA,14244,,0,nan
1,2025 UFA,14926,,0,nan
1,2025 UFA,16925,,0,nan
1,2025 UFA,17300,,0,nan
1,2025 UFA,13672,,0,nan
1,2025 UFA,11265,,0,nan
1,2025 UFA,16009,,0,nan
1,2025 UFA,14852,,0,nan
1,2025 UFA,14495,,0,nan
1,2025 UFA,14737,,0,nan
1,2025 UFA,15141,,0,nan
1,2025 UFA,15957,,0,nan
1,2025 UFA,14489,,0,nan
1,2025 UFA,15103,,0,nan
1,2025 UFA,10789,,0,nan
1,2025 UFA,11010,,0,nan
1,2025 UFA,14962,,0,nan
1,2025 UFA,16416,,0,nan
1,2025 UFA,14652,,0,nan
1,2025 UFA,13317,,0,nan
1,2025 UFA,12271,,0,nan
1,2025 UFA,15397,,0,nan
1,2025 UFA,15935,,0,nan
1,2025 UFA,17384,,0,nan
1,2025 UFA,15730,,0,nan
1,2025 UFA,12978,,0,nan
1,2025 UFA,11239,,0,nan
1,2025 UFA,15852,,0,nan
1,2025 UFA,12151,,0,nan
1,2025 UFA,16599,,0,nan
1,2025 UFA,12751,,0,nan
1,2025 UFA,16732,,0,nan
1,2025 UFA,9826,,0,nan
1,2025 UFA,16373,,0,nan
1,2025 UFA,15429,,0,nan
1,2025 UFA,16979,,0,nan
1,2025 UFA,15419,,0,nan
1,2025 UFA,15381,,0,nan
1,2025 UFA,15782,,0,nan
1,2025 UFA,16173,,0,nan
1,2025 UFA,13942,,0,nan
1,2025 UFA,16349,,0,nan
1,2025 UFA,16922,,0,nan
1,2025 UFA,17351,,0,nan
1,2025 UFA,17417,,0,nan
1,2025 UFA,16956,,0,nan
1,2025 UFA,14062,,0,nan
1,2025 UFA,16833,,0,nan
1,2025 UFA,13273,,0,nan
1,2025 UFA,17298,,0,nan
1,2025 UFA,14878,,0,nan
1,2025 UFA,12828,,0,nan
1,2025 UFA,16444,,0,nan
1,2025 UFA,16688,,0,nan
1,2025 UFA,10457,,0,nan
1,2025 UFA,14337,,0,nan
1,2025 UFA,13430,,0,nan
1,2025 UFA,16776,,0,nan
1,2025 UFA,16156,,0,nan
1,2025 UFA,16531,,0,nan
1,2025 UFA,16025,,0,nan
1,2025 UFA,16874,,0,nan
1,2025 UFA,16661,,0,nan
1,2025 UFA,14964,,0,nan
1,2025 UFA,15406,,0,nan
1,2025 UFA,16154,,0,nan
1,2025 UFA,15812,,0,nan
1,2025 UFA,16340,,0,nan
1,2025 UFA,12923,,0,nan
1,2025 UFA,12976,,0,nan
1,2025 UFA,14930,,0,nan
1,2025 UFA,17245,,0,nan
1,2025 UFA,17199,,0,nan
1,2025 UFA,14837,,0,nan
1,2025 UFA,15469,,0,nan
1,2025 UFA,16744,,0,nan
1,2025 UFA,16318,,0,nan
1,2025 UFA,17211,,0,nan
1,2025 UFA,13683,,0,nan
1,2025 UFA,11281,,0,nan
1,2025 UFA,16019,,0,nan
1,2025 UFA,16784,,0,nan
1,2025 UFA,14113,,0,nan
1,2025 UFA,15943,,0,nan
1,2025 UFA,16928,,0,nan
1,2025 UFA,16800,,0,nan
1,2025 UFA,13204,,0,nan
1,2025 UFA,15823,,0,nan
1,2025 UFA,14543,,0,nan
1,2025 UFA,14716,,0,nan
1,2025 UFA,15719,,0,nan
1,2025 UFA,17221,,0,nan
1,2025 UFA,15254,,0,nan
1,2025 UFA,11872,,0,nan
1,2025 UFA,14213,,0,nan
1,2025 UFA,14891,,0,nan
1,2025 UFA,13715,,0,nan
1,2025 UFA,16587,,0,nan
1,2025 UFA,14558,,0,nan
1,2025 UFA,15720,,0,nan
1,2025 UFA,17226,,0,nan
1,2025 UFA,14821,,0,nan
1,2025 UFA,16043,,0,nan
1,2025 UFA,17213,,0,nan
1,2025 UFA,16341,,0,nan
1,2025 UFA,16886,,0,nan
1,2025 UFA,16326,,0,nan
1,2025 UFA,13771,,0,nan
1,2025 UFA,16413,,0,nan
1,2025 UFA,16458,,0,nan
1,2025 UFA,12476,,0,nan
1,2025 UFA,10945,,0,nan
1,2025 UFA,16352,,0,nan
1,2025 UFA,17190,,0,nan
1,2025 UFA,16000,,0,nan
1,2025 UFA,14905,,0,nan
1,2025 UFA,14087,,0,nan
1,2025 UFA,17283,,0,nan
1,2025 UFA,16306,,0,nan
1,2025 UFA,15271,,0,nan
1,2025 UFA,13914,,0,nan
1,2025 UFA,16058,,0,nan
1,2025 UFA,15564,,0,nan
1,2025 UFA,12481,,0,nan
1,2025 UFA,15800,,0,nan
1,2025 UFA,17000,,0,nan
1,2025 UFA,15956,,0,nan
1,2025 UFA,16727,,0,nan
1,2025 UFA,12287,,0,nan
1,2025 UFA,16333,,0,nan
1,2025 UFA,17286,,0,nan
1,2025 UFA,16761,,0,nan
1,2025 UFA,16425,,0,nan
1,2025 UFA,13424,,0,nan
1,2025 UFA,12589,,0,nan
1,2025 UFA,13414,,0,nan
1,2025 UFA,13622,,0,nan
1,2025 UFA,16007,,0,nan
1,2025 UFA,15441,,0,nan
1,2025 UFA,13963,,0,nan
1,2025 UFA,15565,,0,nan
1,2025 UFA,16608,,0,nan
1,2025 UFA,14260,,0,nan
1,2025 UFA,17301,,0,nan
1,2025 UFA,16807,,0,nan
1,2025 UFA,14266,,0,nan
1,2025 UFA,14944,,0,nan
1,2025 UFA,13755,,0,nan
1,2025 UFA,14083,,0,nan
1,2025 UFA,16151,,0,nan
1,2025 UFA,13228,,0,nan
1,2025 UFA,11387,,0,nan
1,2025 UFA,16710,,0,nan
1,2025 UFA,17234,,0,nan
1,2025 UFA,16290,,0,nan
1,2025 UFA,15983,,0,nan
1,2025 UFA,15928,,0,nan
1,2025 UFA,12742,,0,nan
1,2025 UFA,16311,,0,nan
1,2025 UFA,15693,,0,nan
1,2025 UFA,13684,,0,nan
1,2025 UFA,14966,,0,nan
1,2025 UFA,17095,,0,nan
1,2025 UFA,14370,,0,nan
1,2025 UFA,9853,,0,nan
1,2025 UFA,13731,,0,nan
1,2025 UFA,16180,,0,nan
1,2025 UFA,16017,,0,nan
1,2025 UFA,14118,,0,nan
1,2025 UFA,17350,,0,nan
1,2025 UFA,13680,,0,nan
1,2025 UFA,13691,,0,nan
1,2025 UFA,16183,,0,nan
1,2025 UFA,11382,,0,nan
1,2025 UFA,17188,,0,nan
1,2025 UFA,14919,,0,nan
1,2025 UFA,16285,,0,nan
1,2025 UFA,16485,,0,nan
1,2025 UFA,17423,,0,nan
1,2025 UFA,14420,,0,nan
1,2025 UFA,16059,,0,nan
1,2025 UFA,15734,,0,nan
1,2025 UFA,17193,,0,nan
1,2025 UFA,14551,,0,nan
1,2025 UFA,14121,,0,nan
1,2025 UFA,16366,,0,nan
1,2025 UFA,17287,,0,nan
1,2025 UFA,16457,,0,nan
1,2025 UFA,16740,,0,nan
1,2025 UFA,17194,,0,nan
1,2025 UFA,17289,,0,nan
1,2025 UFA,15899,,0,nan
1,2025 UFA,15016,,0,nan
1,2025 UFA,17249,,0,nan
1,2025 UFA,15277,,0,nan
1,2025 UFA,13738,,0,nan
1,2025 UFA,15811,,0,nan
1,2025 UFA,13229,,0,nan
1,2025 UFA,17297,,0,nan
1,2025 UFA,17329,,0,nan
1,2025 UFA,16964,,0,nan
1,2025 UFA,16758,,0,nan
1,2025 UFA,15918,,0,nan
1,2025 UFA,9861,,0,nan
1,2025 UFA,16456,,0,nan
1,2025 UFA,17398,,0,nan
1,2025 UFA,17117,,0,nan
1,2025 UFA,17342,,0,nan
1,2025 UFA,16715,,0,nan
1,2025 UFA,17341,,0,nan
1,2025 UFA,16533,,0,nan
1,2025 UFA,14859,,0,nan
1,2025 UFA,14060,,0,nan
1,2025 UFA,16815,,0,nan
1,2025 UFA,16764,,0,nan
1,2025 UFA,17201,,0,nan
1,2025 UFA,16431,,0,nan
1,2025 UFA,16198,,0,nan
1,2025 UFA,16780,,0,nan
1,2025 UFA,15451,,0,nan
1,2025 UFA,15262,,0,nan
1,2025 UFA,16721,,0,nan
1,2025 UFA,12796,,0,nan
1,2025 UFA,11327,,0,nan
1,2025 UFA,16919,,0,nan
1,2025 UFA,11286,,0,nan
1,2025 UFA,17373,,0,nan
1,2025 UFA,13288,,0,nan
1,2025 UFA,14894,,0,nan
1,2025 UFA,16957,,0,nan
1,2025 UFA,13702,,0,nan
1,2025 UFA,17272,,0,nan
1,2025 UFA,16362,,0,nan
1,2025 UFA,12700,,0,nan
1,2025 UFA,15987,,0,nan
1,2025 UFA,15424,,0,nan
1,2025 UFA,15586,,0,nan
1,2025 UFA,16777,,0,nan
1,2025 UFA,14853,,0,nan
1,2025 UFA,16801,,0,nan
1,2025 UFA,14331,,0,nan
1,2025 UFA,16277,,0,nan
1,2025 UFA,16376,,0,nan
1,2025 UFA,16609,,0,nan
1,2025 UFA,14208,,0,nan
1,2025 UFA,16861,,0,nan
1,2025 UFA,17344,,0,nan
1,2025 UFA,15897,,0,nan
1,2025 UFA,17315,,0,nan
1,2025 UFA,14359,,0,nan
1,2025 UFA,15783,,0,nan
1,2025 UFA,13274,,0,nan
1,2025 UFA,9207,,0,nan
1,2025 UFA,16883,,0,nan
1,2025 UFA,14205,,0,nan
1,2025 UFA,17266,,0,nan
1,2025 UFA,15959,,0,nan
1,2025 UFA,15481,,0,nan
1,2025 UFA,16175,,0,nan
1,2025 UFA,14864,,0,nan
1,2025 UFA,16837,,0,nan
1,2025 UFA,13848,,0,nan
1,2025 UFA,16055,,0,nan
1,2025 UFA,16357,,0,nan
1,2025 UFA,15165,,0,nan
1,2025 UFA,16476,,0,nan
1,2025 UFA,17383,,0,nan
1,2025 UFA,16203,,0,nan
1,2025 UFA,13332,,0,nan
1,2025 UFA,11793,,0,nan
1,2025 UFA,12745,,0,nan
1,2025 UFA,16709,,0,nan
1,2025 UFA,17416,,0,nan
1,2025 UFA,16714,,0,nan
1,2025 UFA,16026,,0,nan
1,2025 UFA,16350,,0,nan
1,2025 UFA,12988,,0,nan
1,2025 UFA,10271,,0,nan
1,2025 UFA,13748,,0,nan
1,2025 UFA,15618,,0,nan
1,2025 UFA,16370,,0,nan
1,2025 UFA,15398,,0,nan
1,2025 UFA,17170,,0,nan
1,2025 UFA,16005,,0,nan
1,2025 UFA,14828,,0,nan
1,2025 UFA,17016,,0,nan
1,2025 UFA,15767,,0,nan
1,2025 UFA,16114,,0,nan
1,2025 UFA,13176,,0,nan
1,2025 UFA,15330,,0,nan
1,2025 UFA,16773,,0,nan
1,2025 UFA,16505,,0,nan
1,2025 UFA,13898,,0,nan
1,2025 UFA,15383,,0,nan
1,2025 UFA,9904,,0,nan
1,2025 UFA,17304,,0,nan
1,2025 UFA,12795,,0,nan
1,2025 UFA,17343,,0,nan
1,2025 UFA,11367,,0,nan
1,2025 UFA,17415,,0,nan
1,2025 UFA,16135,,0,nan
1,2025 UFA,17414,,0,nan
1,2025 UFA,16742,,0,nan
1,2025 UFA,16798,,0,nan
1,2025 UFA,14880,,0,nan
1,2025 UFA,16775,,0,nan
1,2025 UFA,13301,,0,nan
1,2025 UFA,12720,,0,nan
1,2025 UFA,14939,,0,nan
1,2025 UFA,10948,,0,nan
1,2025 UFA,14807,,0,nan
1,2025 UFA,13619,,0,nan
1,2025 UFA,16316,,0,nan
1,2025 UFA,15924,,0,nan
1,2025 UFA,12239,,0,nan
1,2025 UFA,17183,,0,nan
1,2025 UFA,14503,,0,nan
1,2025 UFA,17248,,0,nan
1,2025 UFA,15527,,0,nan
1,2025 UFA,17371,,0,nan
1,2025 UFA,16863,,0,nan
1,2025 UFA,15929,,0,nan
1,2025 UFA,12776,,0,nan
1,2025 UFA,17316,,0,nan
1,2025 UFA,17274,,0,nan
1,2025 UFA,13232,,0,nan
1,2025 UFA,16674,,0,nan
1,2025 UFA,13250,,0,nan
1,2025 UFA,17230,,0,nan
1,2025 UFA,15535,,0,nan
1,2025 UFA,17310,,0,nan
1,2025 UFA,16699,,0,nan
1,2025 UFA,17376,,0,nan
1,2025 UFA,16016,,0,nan
1,2025 UFA,15795,,0,nan
1,2025 UFA,17218,,0,nan
1,2025 UFA,13403,,0,nan
1,2025 UFA,15395,,0,nan
1,2025 UFA,13262,,0,nan
1,2025 UFA,17133,,0,nan
1,2025 UFA,17352,,0,nan
1,2025 UFA,15970,,0,nan
1,2025 UFA,17110,,0,nan
1,2025 UFA,14442,,0,nan
1,2025 UFA,16249,,0,nan
1,2025 UFA,17111,,0,nan
1,2025 UFA,16302,,0,nan
1,2025 UFA,14452,,0,nan
1,2025 UFA,16418,,0,nan
1,2025 UFA,11680,,0,nan
1,2025 UFA,17349,,0,nan
1,2025 UFA,13224,,0,nan
1,2025 UFA,16217,,0,nan
1,2025 UFA,17419,,0,nan
1,2025 UFA,16613,,0,nan
