contractYear,salary,id,contractInfo,conference,status
1,,16967,2025 UFA,1,nan
1,,14267,2025 UFA,1,nan
1,,16762,2025 UFA,1,nan
1,,12140,2025 UFA,1,nan
1,,17366,2025 UFA,1,nan
1,,13296,2025 UFA,1,nan
1,,14227,2025 UFA,1,nan
1,,14984,2025 UFA,1,nan
1,,17250,2025 UFA,1,nan
1,,15035,2025 UFA,1,nan
1,,15906,2025 UFA,1,nan
1,,16913,2025 UFA,1,nan
1,,15865,2025 UFA,1,nan
1,,15840,2025 UFA,1,nan
1,,14379,2025 UFA,1,nan
1,,15792,2025 UFA,1,nan
1,,11228,2025 UFA,1,nan
1,,13846,2025 UFA,1,nan
1,,17338,2025 UFA,1,nan
1,,15894,2025 UFA,1,nan
1,,16099,2025 UFA,1,nan
1,,12760,2025 UFA,1,nan
1,,15626,2025 UFA,1,nan
1,,17382,2025 UFA,1,nan
1,,16523,2025 UFA,1,nan
1,,14220,2025 UFA,1,nan
1,,14198,2025 UFA,1,nan
1,,16898,2025 UFA,1,nan
1,,17271,2025 UFA,1,nan
1,,15955,2025 UFA,1,nan
1,,15339,2025 UFA,1,nan
1,,13754,2025 UFA,1,nan
1,,15882,2025 UFA,1,nan
1,,16273,2025 UFA,1,nan
1,,16297,2025 UFA,1,nan
1,,15941,2025 UFA,1,nan
1,,17285,2025 UFA,1,nan
1,,15696,2025 UFA,1,nan
1,,10868,2025 UFA,1,nan
1,,15604,2025 UFA,1,nan
