season,contractInfo,id,salary,contractYear,conference,asof
2021,2020 UFA,12141,2.86,1.0,1,
2021,2021 2.04,15308,1.54,4.0,1,
2021,2021 UFA,13802,0.9,1.0,1,
2021,2021 UFA,11383,1.2,1.0,1,
2021,2020 SRFA,12788,6.6,2.0,1,
2021,2019 4.10,14223,0.97,2.0,1,
2021,2021 UFA,13252,3.5,3.0,1,
2021,2018 1.03,13590,7.05,1.0,1,
2021,2021 EFT,13130,20.93,1.0,1,
2021,2021 UFA,9846,0.9,1.0,1,
2021,2020 UFA,13205,2.86,1.0,1,
2021,2020 3.04,14908,1.06,2.0,1,
2021,2020 UFA,11761,1.43,1.0,1,
2021,2020 UFA,13108,1.43,1.0,1,
2021,2019 3.16,14109,1.13,2.0,1,
2021,2020 UFA,11947,0.88,1.0,1,
2021,2021 5.13,15390,0.78,3.0,1,
2021,2021 UFA,13143,1.2,1.0,1,
2021,2021 5.11,15368,0.78,4.0,1,
2021,2021 5.15,15363,0.78,2.0,1,
2021,2019 1.11,14102,3.14,2.0,1,
2021,2021 UFA,14127,1.2,1.0,1,
2021,2019 EXT,13607,7.36,2.0,1,
2021,2021 UFA,13307,3.1,3.0,1,
2021,2021 UFA,10267,3.1,1.0,1,
2021,2021 3.23,15252,0.87,2.0,1,
2021,2020 2.06,14846,1.44,3.0,1,
2021,2021 UFA,14067,1.3,1.0,1,
2021,2021 5.10,15263,0.78,3.0,1,
2021,2021 UFA,11883,1.2,1.0,1,
2021,2020 EXT,13131,8.45,4.0,1,
2021,2021 3.04,15365,1.06,4.0,1,
2021,2021 3.26,15243,0.86,4.0,1,
2021,2019 1.15,14071,2.56,2.0,1,
2021,2020 UDFA,14974,0.76,2.0,1,
2021,2021 EXT,13635,14.73,3.0,1,
2021,2021 1.15,15288,1.9,4.0,1,
2021,2021 EXT,13470,4.11,4.0,1,
2021,2021 2.03,15283,1.6,4.0,1,
2021,2020 UFA,13426,1.43,1.0,1,
2021,2020 UFA*,11728,10.1,1.0,1,
2021,2020 3.03,14798,1.08,3.0,1,
2021,2021 UFA,12447,1.0,1.0,1,
2021,2019 4.09,14180,0.99,2.0,1,
2021,2021 UFA,14199,1.2,1.0,1,
2021,2020 1.16,14889,1.85,3.0,1,
2021,2019 1.01,14056,8.75,2.0,1,
2021,2021 UFA,11390,0.9,1.0,1,
2021,2021 5.05,15367,0.79,4.0,1,
2021,2021 UFA,12736,4.1,2.0,1,
2021,2021 UFA,14154,0.9,1.0,1,
2021,2021 UFA,12291,1.0,1.0,1,
2021,2021 4.11,15375,0.81,4.0,1,
2021,2021 UFA,12756,6.0,3.0,1,
2021,2020 UFA,13777,0.88,1.0,1,
2021,2021 3.16,15435,0.92,3.0,1,
2021,2021 UFA,13192,1.3,2.0,1,
2021,2021 UFA,13745,0.9,1.0,1,
2021,2018 3.15,13704,1.33,1.0,1,
2021,2021 UFA,11840,0.9,1.0,1,
2021,2021 3.24,15386,0.87,3.0,1,
2021,2021 UFA,15393,0.9,1.0,1,
2021,2020 UFA,12691,3.52,2.0,1,
2021,2021 UFA,13265,2.2,2.0,1,
2021,2021 2.15,15385,1.15,4.0,1,
2021,2019 5.02,14218,0.87,2.0,1,
2021,2020 4.06,14902,0.9,3.0,1,
2021,2021 UFA,14929,0.9,1.0,1,
2021,2020 UFA,12948,0.88,1.0,1,
2021,2020 UDFA,14873,0.76,2.0,1,
2021,2019 1.12,14158,2.97,2.0,1,
2021,2019 UFA,13709,1.45,1.0,1,
2021,2020 UFA,13813,1.43,1.0,1,
2021,2021 3.10,15382,0.98,4.0,1,
2021,2020 UFA,12782,0.88,1.0,1,
2021,2021 UFA,14245,1.0,1.0,1,
2021,2021 3.14,15388,0.94,4.0,1,
2021,2021 2.10,15378,1.29,4.0,1,
2021,2021 2.09,15351,1.32,4.0,1,
2021,2021 3.15,15319,0.93,2.0,1,
2021,2021 B/R,12176,9.0,2.0,1,
2021,2021 1.13,15350,2.12,4.0,1,
2021,2021 UFA,13488,0.9,1.0,1,
2021,2021 UFA,13377,2.0,1.0,1,
2021,2021 UFA,11225,0.9,1.0,1,
2021,2021 2.07,15345,1.4,4.0,1,
2021,2021 EXT,13723,6.19,3.0,1,
2021,2021 UFA,13608,1.2,1.0,1,
2021,2021 EXT,14857,2.39,3.0,1,
2021,2021 UFA,13231,1.2,1.0,1,
2021,2021 3.20,15400,0.89,2.0,1,
2021,2021 UFA,12238,0.9,1.0,1,
2021,2020 UFA,12088,1.43,1.0,1,
2021,2020 6.12,14890,0.81,3.0,1,
2021,2021 2.06,15349,1.44,4.0,1,
2021,2020 UFA,12229,1.65,3.0,1,
2021,2021 UFA,9833,9.0,1.0,1,
2021,2020 2.05,14842,1.5,3.0,1,
2021,2021 1.04,15329,4.72,4.0,1,
2021,2019 UDFA,14085,0.61,1.0,1,
2021,2021 UFA,11317,5.7,1.0,1,
2021,2021 UFA,8930,0.9,1.0,1,
2021,2019 3.14,14210,1.19,2.0,1,
2021,2021 EXT,12620,25.41,7.0,1,
2021,2021 UFA,13863,1.3,1.0,1,
2021,2021 UFA,12126,0.9,1.0,1,
2021,2020 1.10,14896,2.72,3.0,1,
2021,2021 UFA,10269,1.2,1.0,1,
2021,2021 UFA,12703,0.9,1.0,1,
2021,2019 UFA,12711,2.42,1.0,1,
2021,2019 5.07,14186,0.81,2.0,1,
2021,2020 2.01,14839,1.76,3.0,1,
2021,2021 ERFA,13245,0.9,1.0,1,
2021,2021 UFA,13774,0.9,1.0,1,
2021,2021 EXT,12698,2.05,2.0,1,
2021,2021 UFA,14672,0.9,1.0,1,
2021,2021 UFA,13717,1.1,1.0,1,
2021,2019 5.14,14123,0.75,2.0,1,
2021,2021 UFA,11314,1.2,1.0,1,
2021,2021 3.27,15399,0.85,4.0,1,
2021,2019 ORFAN,12912,2.06,1.0,1,
2021,2021 UFA,11283,0.9,1.0,1,
2021,2021 UFA,12780,0.9,1.0,1,
2021,2018 1.15,13629,2.93,1.0,1,
2021,2021 UFA,12831,0.9,1.0,1,
2021,2019 FRFA,11678,10.26,2.0,1,
2021,2021 UFA,12785,1.2,1.0,1,
2021,2020 UFA,14813,1.87,1.0,1,
2021,2021 UDFA,15472,0.73,2.0,1,
2021,2021 UDFA,15420,0.73,2.0,1,
2021,2019 EXT,7836,16.93,2.0,1,
2021,2021 3.03,15297,1.08,4.0,1,
2021,2020 FRFA,7401,10.23,1.0,1,
2021,2020 UFA,13155,2.75,1.0,1,
2021,2021 UDFA,15272,0.73,3.0,1,
2021,2021 2.16,15346,1.13,4.0,1,
2021,2020 UFA,12275,1.1,1.0,1,
2021,2021 EXT,11316,4.55,3.0,1,
2021,2018 EXT,9099,16.24,1.0,1,
2021,2021 UDFA,15408,0.73,3.0,1,
2021,2021 3.22,15384,0.88,2.0,1,
2021,2021 UFA,13157,5.0,2.0,1,
2021,2019 1.14,14136,2.67,2.0,1,
2021,2021 UFA,13431,0.9,1.0,1,
2021,2020 UFA,9918,14.52,1.0,1,
2021,2019 1.06,14079,4.55,2.0,1,
2021,2019 3.03,14197,1.45,2.0,1,
2021,2020 SRFA,12768,11.55,2.0,1,
2021,2021 UFA,13772,1.3,1.0,1,
2021,2021 UFA,15296,1.3,1.0,1,
2021,2021 UFA,13814,1.3,3.0,1,
2021,2021 2.02,15257,1.66,4.0,1,
2021,2020 2.07,14838,1.4,3.0,1,
2021,2020 SRFA,12658,6.82,2.0,1,
2021,2021 ERFA,13839,0.9,1.0,1,
2021,2021 UFA,12381,1.2,1.0,1,
2021,2020 1.13,14887,2.19,3.0,1,
2021,2019 3.04,14163,1.43,2.0,1,
2021,2021 NEFT,12767,8.53,1.0,1,
2021,2019 2.10,14080,1.78,2.0,1,
2021,2021 SRFA,14412,3.4,1.0,1,
2021,2021 UFA,15500,0.9,1.0,1,
2021,2020 UFA,11348,1.54,2.0,1,
2021,2019 3.13,14141,1.21,2.0,1,
2021,2021 1.07,15282,3.36,4.0,1,
2021,2021 UDFA,15411,0.73,2.0,1,
2021,2021 UFA,11150,1.2,1.0,1,
2021,2021 UFA,10783,4.5,1.0,1,
2021,2021 UFA,13193,2.0,3.0,1,
2021,2021 UFA,12270,0.9,1.0,1,
2021,2018 1.07,13696,4.66,1.0,1,
2021,2018 4.09,13645,1.07,1.0,1,
2021,2021 ERFA,12301,0.9,1.0,1,
2021,2019 EXT,13156,3.83,1.0,1,
2021,2020 UFA,14956,3.41,1.0,1,
2021,2021 UDFA,15392,0.73,3.0,1,
2021,2021 3.01,15287,1.11,4.0,1,
2021,2020 SRFA,9431,12.65,2.0,1,
2021,2021 UFA,15430,0.9,1.0,1,
2021,2021 3.13,15259,0.95,4.0,1,
2021,2021 ERFA,13298,0.9,1.0,1,
2021,2021 4.15,15377,0.8,1.0,1,
2021,2021 UFA,9686,1.3,1.0,1,
2021,2021 RRFA,9815,2.6,1.0,1,
2021,2021 3.12,15353,0.96,4.0,1,
2021,2021 3.25,15362,0.86,4.0,1,
2021,2021 EXT,13630,12.54,2.0,1,
2021,2021 UFA,13690,2.5,2.0,1,
2021,2019 2.03,14148,2.19,2.0,1,
2021,2020 1.12,14797,2.33,3.0,1,
2021,2020 1.02,14778,6.77,3.0,1,
2021,2021 R/F,14212,0.9,2.0,1,
2021,2021 FRFA,10697,4.8,2.0,1,
2021,2020 1.06,14802,3.97,3.0,1,
2021,2020 5.12,14918,0.84,3.0,1,
2021,2021 UFA,11938,12.1,1.0,1,
2021,2020 UFA,11647,1.43,1.0,1,
2021,2021 B/R,12652,25.5,3.0,1,
2021,2021 UFA,13199,0.9,1.0,1,
2021,2021 UFA,13953,1.2,1.0,1,
2021,2021 UFA,14518,0.9,1.0,1,
2021,2019 UFA,12231,2.66,2.0,1,
2021,2019 4.02,14207,1.1,2.0,1,
2021,2019 2.15,14161,1.58,2.0,1,
2021,2021 UFA,13260,4.0,3.0,1,
2021,2021 2.01,15289,1.73,4.0,1,
2021,2021 ERFA,13427,0.9,1.0,1,
2021,2021 UFA,15051,0.9,1.0,1,
2021,2019 UFA,14235,0.73,1.0,1,
2021,2020 4.15,14870,0.86,3.0,1,
2021,2021 UFA,12645,0.9,1.0,1,
2021,2021 4.13,15332,0.81,4.0,1,
2021,2020 UFA,10879,3.85,3.0,1,
2021,2021 2.13,15379,1.2,4.0,1,
2021,2020 UFA,10976,1.54,4.0,1,
2021,2021 SRFA,11707,3.4,2.0,1,
2021,2021 3.08,15376,1.0,3.0,1,
2021,2020 4.10,14925,0.88,2.0,1,
2021,2021 UFA,12317,0.9,1.0,1,
2021,2020 UFA,13793,1.54,1.0,1,
2021,2021 R/F,14249,0.9,2.0,1,
2021,2019 EXT,11723,2.93,2.0,1,
2021,2018 2.02,13727,2.53,1.0,1,
2021,2020 2.02,14810,1.68,3.0,1,
2021,2021 EXT,13692,1.43,4.0,1,
2021,2021 1.10,15284,2.59,4.0,1,
2021,2019 EXT,10775,7.51,1.0,1,
2021,2020 UFA,13306,5.5,3.0,1,
2021,2020 UFA,13747,5.72,1.0,1,
2021,2020 UFA,13711,1.43,1.0,1,
2021,2021 NEFT2,12263,16.11,1.0,1,
2021,2021 R/F,13920,0.9,2.0,1,
2021,2021 EXT,13707,2.53,3.0,1,
2021,2021 UFA,11768,0.9,1.0,1,
2021,2021 EXT,13743,4.87,3.0,1,
2021,2021 UFA,14992,1.2,1.0,1,
2021,2019 B/R,11670,14.52,1.0,1,
2021,2020 EXT,13113,14.98,5.0,1,
2021,Inaugural,10272,29.3,1.0,1,
2021,2021 B/R,13214,17.5,5.0,1,
2021,2021 5.16,15347,0.78,4.0,1,
2021,2021 UFA,12610,6.0,2.0,1,
2021,2021 2.14,15387,1.18,4.0,1,
2021,2021 UFA,15109,0.9,1.0,1,
2021,2019 1.10,14168,3.33,2.0,1,
2021,2021 UFA,11747,1.0,1.0,1,
2021,2020 UFA,13762,3.96,1.0,1,
2021,2021 UFA,13760,1.2,1.0,1,
2021,2019 2.13,14162,1.66,2.0,1,
2021,2019 EXT*,11886,1.34,4.0,1,
2021,2021 UFA,13959,1.3,1.0,1,
2021,2021 UFA,13623,0.9,1.0,1,
2021,2021 R/F,14177,0.9,2.0,1,
2021,2021 UFA,13139,1.9,2.0,1,
2021,2021 1.09,15256,2.81,4.0,1,
2021,2021 UFA,12225,7.0,2.0,1,
2021,2021 EXT,13253,1.76,4.0,1,
2021,2020 EXT,13154,7.59,1.0,1,
2021,2021 4.14,15391,0.8,2.0,1,
2021,2021 UFA,12246,0.9,1.0,1,
2021,2020 UFA,14126,2.31,3.0,1,
2021,2021 UFA,14221,0.9,1.0,1,
2021,2019 1.07,14157,4.15,2.0,1,
2021,2021 UFA,15040,1.2,1.0,1,
2021,2021 UFA,14226,4.7,2.0,1,
2021,2021 UFA,12302,0.9,1.0,1,
2021,2021 SRFA,13447,5.1,1.0,1,
2021,2020 UFA,14017,0.99,1.0,1,
2021,2020 3.01,14928,1.11,3.0,1,
2021,2019 B/R,10703,25.41,1.0,1,
2021,2021 1.06,15239,3.72,4.0,1,
2021,2020 3.07,14909,1.02,3.0,1,
2021,2021 UFA,12140,2.9,3.0,1,
2021,2021 UFA,13296,0.9,1.0,1,
2021,2021 UFA,14227,0.9,1.0,1,
2021,2020 UFA,14947,1.43,2.0,1,
2021,2021 UFA,9940,0.9,1.0,1,
2021,2021 UFA,14379,0.9,1.0,1,
2021,2021 EXT,11228,13.2,3.0,1,
2021,2019 ORFAN,13325,2.06,2.0,1,
2021,2021 UFA,13212,0.9,1.0,1,
2021,2019 4.12,14198,0.95,2.0,1,
2021,2020 1.05,14877,4.47,3.0,1,
2021,2021 UFA,10868,0.9,1.0,1,
2022,2022 UFA,0,,1.0,0,
2022,2022 TToff,11675,42.0,1.0,0,
2022,2022 UFA,13230,1.3,1.0,0,
2022,2022 ERFA,14185,0.97,1.0,0,
2022,2022 UFA,12181,1.3,1.0,0,
2022,2020 2.04,14840,1.71,2.0,0,
2022,2020 1.10,14799,2.99,2.0,0,
2022,2022 UFA,13753,1.3,1.0,0,
2022,2022 R/F,13730,0.9,2.0,0,
2022,2022 UFA,13246,0.9,1.0,0,
2022,2022 oEXT,13208,7.21,3.0,0,
2022,2021 EXT,13589,18.6,5.0,0,
2022,2022 iEXT,14167,11.23,5.0,0,
2022,2021 UFA,11222,16.5,1.0,0,
2022,2022 iEXT,14153,4.8,3.0,0,
2022,2022 3.09,15712,1.08,4.0,0,
2022,2022 3.03,15858,1.18,4.0,0,
2022,2022 UDFA,15903,0.77,2.0,0,
2022,2020 EXT,13671,12.18,3.0,0,
2022,2022 UFA,10814,1.3,1.0,0,
2022,2022 R/F,13268,0.9,2.0,0,
2022,2022 3.15,15911,1.0,4.0,0,
2022,2019 EXT,12218,8.66,1.0,0,
2022,2022 UFA,13759,0.9,1.0,0,
2022,2022 5.05,15829,0.85,3.0,0,
2022,2021 3.07,15301,1.12,2.0,0,
2022,2022 4.17,15777,0.86,3.0,0,
2022,2022 R/F,12083,0.9,2.0,0,
2022,2022 UFA,13263,1.3,1.0,0,
2022,2022 UFA,13251,6.0,3.0,0,
2022,2020 EXT,13706,3.16,2.0,0,
2022,2021 EXT,13604,10.79,4.0,0,
2022,2021 3.04,15357,1.17,3.0,0,
2022,2021 3.21,15409,0.98,2.0,0,
2022,2021 UFA,13201,1.65,1.0,0,
2022,2022 FRFA,12075,5.56,3.0,0,
2022,2022 R/F,14217,0.9,2.0,0,
2022,2020 UFA,14983,0.97,1.0,0,
2022,2021 2.01,15293,1.9,3.0,0,
2022,2022 UFA,13737,3.3,3.0,0,
2022,2022 UFA,11679,1.8,1.0,0,
2022,2022 3.01,15758,1.23,4.0,0,
2022,2021 UFA,12718,5.5,1.0,0,
2022,2022 UFA,15873,0.9,1.0,0,
2022,2022 iEXT,14801,2.67,4.0,0,
2022,2022 ERFA,13775,0.97,1.0,0,
2022,2022 R/F,14933,0.9,2.0,0,
2022,2022 UFA,15973,0.9,1.0,0,
2022,2022 UFA,15904,1.0,1.0,0,
2022,2021 2.13,15355,1.32,3.0,0,
2022,2022 4.08,15861,0.9,4.0,0,
2022,2022 5.16,15854,0.83,4.0,0,
2022,2022 B/R,12686,15.0,2.0,0,
2022,2019 1.04,14147,6.17,1.0,0,
2022,2022 UFA,13418,0.9,1.0,0,
2022,2021 UFA,14843,,0.0,0,
2022,2022 UFA,13256,3.0,1.0,0,
2022,2020 EXT,12650,7.26,2.0,0,
2022,2020 UFA,12750,1.69,1.0,0,
2022,2021 UFA,5848,16.5,1.0,0,
2022,2022 2.12,15835,1.37,4.0,0,
2022,2022 R/F,12616,0.9,1.0,0,
2022,2020 3.06,14892,1.13,2.0,0,
2022,2019 1.15+,14104,2.82,1.0,0,
2022,2022 ERFA,12817,0.99,1.0,0,
2022,2020 2.10,14897,1.42,2.0,0,
2022,2021 3.11,15292,1.07,3.0,0,
2022,2019 2.03^,14105,2.54,1.0,0,
2022,2021 4.15,15356,0.9,3.0,0,
2022,2022 UDFA,15872,0.77,2.0,0,
2022,2022 R/F,14875,0.9,2.0,0,
2022,2020 EXT,12688,13.6,3.0,0,
2022,2022 1.07,15752,3.89,4.0,0,
2022,2019 2.08^,14171,2.54,1.0,0,
2022,2020 1.02,14777,7.45,2.0,0,
2022,2019 1.08,14170,4.22,1.0,0,
2022,2021 B/R,12752,3.3,2.0,0,
2022,2022 R/F,15418,0.9,2.0,0,
2022,2022 UDFA,15887,0.77,2.0,0,
2022,2022 UFA,9051,1.3,1.0,0,
2022,2022 SRFA,12779,3.99,2.0,0,
2022,2019 2.01,14112,2.61,1.0,0,
2022,2021 UDFA,15380,0.8,2.0,0,
2022,2022 ERFA,13718,0.99,1.0,0,
2022,2021 EXT,11644,10.92,2.0,0,
2022,2022 UFA,12394,1.3,1.0,0,
2022,2022 R/F,13703,0.9,2.0,0,
2022,2022 UFA,15432,0.9,1.0,0,
2022,2021 2.07,15258,1.54,3.0,0,
2022,2022 UDFA,15870,0.77,2.0,0,
2022,2022 UDFA,15723,0.77,3.0,0,
2022,2022 UFA,13668,1.3,1.0,0,
2022,2021 1.03,15281,5.95,3.0,0,
2022,2022 4.02,15831,0.94,4.0,0,
2022,2020 3.10,14927,1.09,2.0,0,
2022,2021 EXT,13681,2.64,3.0,0,
2022,2021 EXT,13610,12.36,3.0,0,
2022,2022 2.11,15837,1.4,4.0,0,
2022,2021 3.20,15364,0.98,2.0,0,
2022,2021 UFA,13322,3.52,1.0,0,
2022,2022 UFA,15826,0.9,1.0,0,
2022,2022 UFA,12280,1.4,1.0,0,
2022,2021 UFA,12739,4.84,2.0,0,
2022,2020 2.15,14841,1.28,2.0,0,
2022,2022 UFA,15878,0.9,1.0,0,
2022,2018 FRFA,11706,4.53,1.0,0,
2022,2022 UFA,10308,1.6,1.0,0,
2022,2022 ERFA,14630,0.99,1.0,0,
2022,2022 UFA,12250,0.9,1.0,0,
2022,2022 UFA,12754,0.9,1.0,0,
2022,2021 2.03,15290,1.76,3.0,0,
2022,2021 2.06,15352,1.58,3.0,0,
2022,2022 ERFA,13675,0.99,1.0,0,
2022,2020 EXT,13146,10.56,2.0,0,
2022,2022 4.14,15860,0.88,4.0,0,
2022,2021 EXT,13128,20.98,2.0,0,
2022,2022 2.02,15715,1.89,4.0,0,
2022,2022 UFA,13844,0.9,1.0,0,
2022,2021 B/R,11674,12.1,1.0,0,
2022,2022 UFA,12175,16.7,1.0,0,
2022,2022 2.10,15691,1.44,4.0,0,
2022,2020 SRFA,10700,20.93,1.0,0,
2022,2022 UFA,10762,1.3,1.0,0,
2022,2019 6.13^,14225,2.54,1.0,0,
2022,2022 5.09,15839,0.84,4.0,0,
2022,2021 B/R,12184,4.95,2.0,0,
2022,2022 ERFA,15001,0.99,1.0,0,
2022,2022 UFA,14815,0.9,1.0,0,
2022,2022 UFA,10313,1.5,1.0,0,
2022,2022 UFA,14935,0.9,1.0,0,
2022,2021 UDFA,15321,0.8,2.0,0,
2022,2022 UFA,13592,1.4,1.0,0,
2022,2022 UFA,13688,1.3,1.0,0,
2022,2022 UFA,10768,3.0,1.0,0,
2022,2022 UFA,13710,1.4,2.0,0,
2022,2020 EXT,13153,8.25,3.0,0,
2022,2022 UFA,10816,2.4,1.0,0,
2022,2022 oEXT,14845,2.72,6.0,0,
2022,2021 1.15,15373,2.09,3.0,0,
2022,2022 2.15,15817,1.28,4.0,0,
2022,2022 UFA,13479,0.9,1.0,0,
2022,2022 4.07,15746,0.91,4.0,0,
2022,2021 5.11,15396,0.86,2.0,0,
2022,2022 2.09,15821,1.48,4.0,0,
2022,2022 iEXT,14907,1.85,3.0,0,
2022,2022 UFA,15979,0.9,1.0,0,
2022,2021 TToff,13782,3.3,2.0,0,
2022,2021 RRFA,12349,2.31,1.0,0,
2022,2022 UFA,12186,25.0,2.0,0,
2022,2020 6.08,14903,0.89,2.0,0,
2022,2020 2.07,14805,1.54,2.0,0,
2022,2022 UFA,13763,1.3,1.0,0,
2022,2020 1.07,14800,3.94,2.0,0,
2022,2019 EXT,11757,10.22,1.0,0,
2022,2022 UFA,14108,1.3,1.0,0,
2022,2022 1.12,15755,2.59,4.0,0,
2022,2022 5.01,15779,0.86,3.0,0,
2022,2022 UFA,13281,2.1,2.0,0,
2022,2021 UFA,12630,3.74,1.0,0,
2022,2020 5.04,14921,0.94,1.0,0,
2022,2022 3.20,15797,0.96,3.0,0,
2022,2022 UFA,14315,1.4,1.0,0,
2022,2022 UFA,9825,0.9,1.0,0,
2022,2021 UFA,12234,2.42,2.0,0,
2022,2020 3.09,14847,1.1,2.0,0,
2022,2022 3.04,15851,1.16,4.0,0,
2022,2021 EXT,13726,2.72,1.0,0,
2022,2022 UFA,13697,3.1,1.0,0,
2022,2021 SRFA,13850,3.74,1.0,0,
2022,2022 UFA,14222,1.3,1.0,0,
2022,2022 UFA,14322,1.3,1.0,0,
2022,2020 1.04,14803,5.58,2.0,0,
2022,2021 UFA,14401,0.99,0.0,0,
2022,2022 UFA,15250,1.3,1.0,0,
2022,2022 UFA,13404,27.9,1.0,0,
2022,2022 R/F,13806,0.9,2.0,0,
2022,2019 EXT,12625,10.78,2.0,0,
2022,2022 UFA,14303,0.9,1.0,0,
2022,2022 UFA,15862,0.9,1.0,0,
2022,2022 UDFA,15813,0.77,2.0,0,
2022,2021 B/R,13189,5.5,2.0,0,
2022,2022 UFA,14879,1.3,1.0,0,
2022,2022 UFA,14270,1.3,1.0,0,
2022,2022 UFA,11247,10.0,1.0,0,
2022,2021 3.13,15302,1.04,3.0,0,
2022,2021 1.06,15253,4.09,3.0,0,
2022,2022 UFA,11671,23.5,1.0,0,
2022,2022 UFA,13699,1.4,2.0,0,
2022,2021 UFA,13236,2.2,2.0,0,
2022,2022 UDFA,15780,0.77,3.0,0,
2022,2019 2.02^,14137,2.54,1.0,0,
2022,2021 1.07,15238,3.7,3.0,0,
2022,2021 EXT,13713,5.85,2.0,0,
2022,2021 SRFA,12734,3.74,1.0,0,
2022,2022 UFA,8851,0.9,1.0,0,
2022,2022 4.10,15713,0.89,4.0,0,
2022,2022 UFA,13339,0.9,1.0,0,
2022,2022 UFA,13933,0.9,1.0,0,
2022,2022 UFA,13134,1.5,1.0,0,
2022,2022 UFA,15437,1.3,1.0,0,
2022,2021 UFA,13129,5.61,1.0,0,
2022,2022 UFA,12217,1.4,2.0,0,
2022,2021 EXT,15032,1.74,2.0,0,
2022,2022 UFA,13085,0.9,1.0,0,
2022,2022 UFA,13837,0.9,1.0,0,
2022,2021 3.03,15331,1.19,3.0,0,
2022,2022 UFA,12714,0.9,1.0,0,
2022,2022 iEXT,14904,1.38,3.0,0,
2022,2021 EXT,13809,2.98,2.0,0,
2022,2022 UFA,14237,0.9,1.0,0,
2022,2021 4.06,15255,0.94,3.0,0,
2022,2022 UFA,13646,9.5,3.0,0,
2022,2022 UFA,9694,1.3,1.0,0,
2022,2022 5.06,15833,0.85,4.0,0,
2022,2022 R/F,14224,0.9,2.0,0,
2022,2022 UFA,11760,2.9,1.0,0,
2022,2020 EXT,13198,9.85,2.0,0,
2022,2021 EXT,14149,2.16,3.0,0,
2022,2022 UFA,14244,0.9,1.0,0,
2022,2022 iEXT,14926,2.43,3.0,0,
2022,2021 EXT,13672,8.34,1.0,0,
2022,2020 2.13,14852,1.32,2.0,0,
2022,2022 UFA,14489,1.3,1.0,0,
2022,2022 UFA,15499,1.3,1.0,0,
2022,2022 UFA,10789,0.9,1.0,0,
2022,2022 oEXT,14962,2.0,2.0,0,
2022,2022 UFA,14652,0.9,1.0,0,
2022,2021 B/R,13317,4.4,3.0,0,
2022,2020 EXT,13163,33.79,3.0,0,
2022,2020 EXT,13674,3.37,3.0,0,
2022,2019 EXT,12611,5.45,2.0,0,
2022,2022 ERFA,12278,0.97,1.0,0,
2022,2022 B/R,13277,5.5,1.0,0,
2022,2022 UFA,11239,1.3,1.0,0,
2022,2022 5.20,15852,0.82,2.0,0,
2022,2022 UFA,9826,0.9,1.0,0,
2022,2022 UFA,15429,0.9,1.0,0,
2022,2022 UFA,14405,1.0,1.0,0,
2022,2022 UFA,15419,1.0,1.0,0,
2022,2021 2.12,15381,1.35,3.0,0,
2022,2022 UFA,15782,0.9,1.0,0,
2022,2022 UFA,15337,0.9,1.0,0,
2022,2022 oEXT,13746,3.8,2.0,0,
2022,2022 ERFA,14882,0.99,1.0,0,
2022,2022 iEXT,14247,2.04,3.0,0,
2022,2021 R/F,12215,0.99,1.0,0,
2022,2022 UFA,15543,0.9,1.0,0,
2022,2020 2.12,14878,1.34,2.0,0,
2022,2022 RRFA,12828,3.0,3.0,0,
2022,2022 UFA,10457,0.9,1.0,0,
2022,2022 1.01,15708,8.76,4.0,0,
2022,2022 3.12,15812,1.04,4.0,0,
2022,2022 UFA,14930,0.9,1.0,0,
2022,2022 1.16,15834,2.07,4.0,0,
2022,2020 3.13,14837,1.06,2.0,0,
2022,2022 UFA,15469,0.9,1.0,0,
2022,2019 1.16,14113,2.7,1.0,0,
2022,2020 SRFA,12764,4.24,1.0,0,
2022,2022 UFA,11359,0.9,1.0,0,
2022,2022 UFA,13204,3.1,3.0,0,
2022,2022 3.05,15823,1.14,4.0,0,
2022,2019 2.16^,14075,2.54,1.0,0,
2022,2021 1.05,15254,4.59,3.0,0,
2022,2021 SRFA,11872,3.74,1.0,0,
2022,2022 UFA,14213,0.9,1.0,0,
2022,2022 B/R,14101,1.4,1.0,0,
2022,2022 UFA,14821,1.3,1.0,0,
2022,2022 UFA,14954,0.9,1.0,0,
2022,2022 UFA,13771,0.9,1.0,0,
2022,2022 UFA,12476,0.9,1.0,0,
2022,2022 UFA,10945,1.3,1.0,0,
2022,2019 2.05^,14087,2.54,1.0,0,
2022,2021 EXT,13284,3.29,3.0,0,
2022,2020 EXT,12626,17.66,1.0,0,
2022,2020 FRFA,12676,5.57,1.0,0,
2022,2020 1.14,14779,2.27,2.0,0,
2022,2021 5.15,15271,0.86,3.0,0,
2022,2021 UFA,10266,3.85,1.0,0,
2022,2022 SRFA,12287,3.99,1.0,0,
2022,2021 UFA,12678,5.17,1.0,0,
2022,2020 1.15,14835,2.15,2.0,0,
2022,2022 oEXT,14940,4.78,6.0,0,
2022,2022 UFA,13742,1.3,1.0,0,
2022,2022 4.01,15836,0.95,4.0,0,
2022,2022 UFA,13424,1.3,1.0,0,
2022,2022 iEXT,12801,36.87,2.0,0,
2022,2022 UFA,13871,1.3,1.0,0,
2022,2022 UFA,13414,1.3,1.0,0,
2022,2022 R/F,13622,0.9,2.0,0,
2022,2022 UFA,15183,0.9,1.0,0,
2022,2022 R/F,15441,0.9,2.0,0,
2022,2022 iEXT,14138,10.22,4.0,0,
2022,2022 UFA,14849,0.9,1.0,0,
2022,2022 UFA,15565,1.0,1.0,0,
2022,2019 5.03^,14260,3.99,1.0,0,
