year,draft_year,stats_global_id,id,position,team,name,draft_team,twitter_username,fleaflicker_id,stats_id,cbs_id,sportsdata_id,height,rotowire_id,weight,draft_round,college,rotoworld_id,jersey,nfl_id,birthdate,espn_id,draft_pick,status
2020,1970,0,0311,TMLB,DEN,"Broncos, Denver",DEN,DenverBroncos,,,,,,,,,,,,,,,,
2020,1970,0,0312,TMLB,KCC,"Chiefs, Kansas City",KCC,kcchiefs,,,,,,,,,,,,,,,,
2020,1970,0,0313,TMLB,LVR,"Raiders, Las Vegas",OAK,raiders,,,,,,,,,,,,,,,,
2020,1970,0,0314,TMLB,LAC,"Chargers, Los Angeles",FA,chargers,,,,,,,,,,,,,,,,
2020,1970,0,0315,TMLB,SEA,"Seahawks, Seattle",SEA,seahawks,,,,,,,,,,,,,,,,
2020,1970,0,0316,TMLB,DAL,"Cowboys, Dallas",DAL,dallascowboys,,,,,,,,,,,,,,,,
2020,1970,0,0317,TMLB,NYG,"Giants, New York",NYG,giants,,,,,,,,,,,,,,,,
2020,1970,0,0318,TMLB,PHI,"Eagles, Philadelphia",PHI,Eagles,,,,,,,,,,,,,,,,
2020,1970,0,0319,TMLB,ARI,"Cardinals, Arizona",ARI,AZCardinals,,,,,,,,,,,,,,,,
2020,1970,0,0320,TMLB,WAS,"FootballTeam, Washington",WAS,Redskins,,,,,,,,,,,,,,,,
2020,1970,0,0321,TMLB,CHI,"Bears, Chicago",CHI,ChicagoBears,,,,,,,,,,,,,,,,
2020,1970,0,0322,TMLB,DET,"Lions, Detroit",DET,detroitlionsnfl,,,,,,,,,,,,,,,,
2020,1970,0,0323,TMLB,GBP,"Packers, Green Bay",GBP,packers,,,,,,,,,,,,,,,,
2020,1970,0,0324,TMLB,MIN,"Vikings, Minnesota",MIN,Vikings,,,,,,,,,,,,,,,,
2020,1970,0,0325,TMLB,TBB,"Buccaneers, Tampa Bay",TBB,TBBuccaneers,,,,,,,,,,,,,,,,
2020,1970,0,0326,TMLB,ATL,"Falcons, Atlanta",ATL,AtlantaFalcons,,,,,,,,,,,,,,,,
2020,1970,0,0327,TMLB,CAR,"Panthers, Carolina",CAR,Panthers,,,,,,,,,,,,,,,,
2020,1970,0,0328,TMLB,LAR,"Rams, Los Angeles",FA,STLouisRams,,,,,,,,,,,,,,,,
2020,1970,0,0329,TMLB,NOS,"Saints, New Orleans",NOS,saints,,,,,,,,,,,,,,,,
2020,1970,0,0330,TMLB,SFO,"49ers, San Francisco",SFO,49ers,,,,,,,,,,,,,,,,
2020,1970,0,0331,TMLB,BAL,"Ravens, Baltimore",BAL,ravens,,,,,,,,,,,,,,,,
2020,1970,0,0332,TMLB,HOU,"Texans, Houston",HOU,houstontexans,,,,,,,,,,,,,,,,
2020,1970,0,0351,TMDB,BUF,"Bills, Buffalo",BUF,buffalobills,,,,,,,,,,,,,,,,
2020,1970,0,0352,TMDB,IND,"Colts, Indianapolis",IND,nflcolts,,,,,,,,,,,,,,,,
2020,1970,0,0353,TMDB,MIA,"Dolphins, Miami",MIA,MiamiDolphins,,,,,,,,,,,,,,,,
2020,1970,0,0354,TMDB,NEP,"Patriots, New England",NEP,patriots,,,,,,,,,,,,,,,,
2020,1970,0,0355,TMDB,NYJ,"Jets, New York",NYJ,nyjets,,,,,,,,,,,,,,,,
2020,1970,0,0356,TMDB,CIN,"Bengals, Cincinnati",CIN,Bengals,,,,,,,,,,,,,,,,
2020,1970,0,0357,TMDB,CLE,"Browns, Cleveland",CLE,OfficialBrowns,,,,,,,,,,,,,,,,
2020,1970,0,0358,TMDB,TEN,"Titans, Tennessee",TEN,tennesseetitans,,,,,,,,,,,,,,,,
2020,1970,0,0359,TMDB,JAC,"Jaguars, Jacksonville",JAC,jaguarsinsider,,,,,,,,,,,,,,,,
2020,1970,0,0360,TMDB,PIT,"Steelers, Pittsburgh",PIT,steelers,,,,,,,,,,,,,,,,
2020,1970,0,0361,TMDB,DEN,"Broncos, Denver",DEN,DenverBroncos,,,,,,,,,,,,,,,,
2020,1970,0,0362,TMDB,KCC,"Chiefs, Kansas City",KCC,kcchiefs,,,,,,,,,,,,,,,,
2020,1970,0,0363,TMDB,LVR,"Raiders, Las Vegas",OAK,raiders,,,,,,,,,,,,,,,,
2020,1970,0,0364,TMDB,LAC,"Chargers, Los Angeles",FA,chargers,,,,,,,,,,,,,,,,
2020,1970,0,0365,TMDB,SEA,"Seahawks, Seattle",SEA,seahawks,,,,,,,,,,,,,,,,
2020,1970,0,0366,TMDB,DAL,"Cowboys, Dallas",DAL,dallascowboys,,,,,,,,,,,,,,,,
2020,1970,0,0367,TMDB,NYG,"Giants, New York",NYG,giants,,,,,,,,,,,,,,,,
2020,1970,0,0368,TMDB,PHI,"Eagles, Philadelphia",PHI,Eagles,,,,,,,,,,,,,,,,
2020,1970,0,0369,TMDB,ARI,"Cardinals, Arizona",ARI,AZCardinals,,,,,,,,,,,,,,,,
2020,1970,0,0370,TMDB,WAS,"FootballTeam, Washington",WAS,Redskins,,,,,,,,,,,,,,,,
2020,1970,0,0371,TMDB,CHI,"Bears, Chicago",CHI,ChicagoBears,,,,,,,,,,,,,,,,
2020,1970,0,0372,TMDB,DET,"Lions, Detroit",DET,detroitlionsnfl,,,,,,,,,,,,,,,,
2020,1970,0,0373,TMDB,GBP,"Packers, Green Bay",GBP,packers,,,,,,,,,,,,,,,,
2020,1970,0,0374,TMDB,MIN,"Vikings, Minnesota",MIN,Vikings,,,,,,,,,,,,,,,,
2020,1970,0,0375,TMDB,TBB,"Buccaneers, Tampa Bay",TBB,TBBuccaneers,,,,,,,,,,,,,,,,
2020,1970,0,0376,TMDB,ATL,"Falcons, Atlanta",ATL,AtlantaFalcons,,,,,,,,,,,,,,,,
2020,1970,0,0377,TMDB,CAR,"Panthers, Carolina",CAR,Panthers,,,,,,,,,,,,,,,,
2020,1970,0,0378,TMDB,LAR,"Rams, Los Angeles",FA,STLouisRams,,,,,,,,,,,,,,,,
2020,1970,0,0379,TMDB,NOS,"Saints, New Orleans",NOS,saints,,,,,,,,,,,,,,,,
2020,1970,0,0380,TMDB,SFO,"49ers, San Francisco",SFO,49ers,,,,,,,,,,,,,,,,
2020,1970,0,0381,TMDB,BAL,"Ravens, Baltimore",BAL,ravens,,,,,,,,,,,,,,,,
2020,1970,0,0382,TMDB,HOU,"Texans, Houston",HOU,houstontexans,,,,,,,,,,,,,,,,
2020,1970,0,0401,TMTE,BUF,"Bills, Buffalo",BUF,buffalobills,,,,,,,,,,,,,,,,
2020,1970,0,0402,TMTE,IND,"Colts, Indianapolis",IND,nflcolts,,,,,,,,,,,,,,,,
2020,1970,0,0403,TMTE,MIA,"Dolphins, Miami",MIA,MiamiDolphins,,,,,,,,,,,,,,,,
2020,1970,0,0404,TMTE,NEP,"Patriots, New England",NEP,patriots,,,,,,,,,,,,,,,,
2020,1970,0,0405,TMTE,NYJ,"Jets, New York",NYJ,nyjets,,,,,,,,,,,,,,,,
2020,1970,0,0406,TMTE,CIN,"Bengals, Cincinnati",CIN,Bengals,,,,,,,,,,,,,,,,
2020,1970,0,0407,TMTE,CLE,"Browns, Cleveland",CLE,OfficialBrowns,,,,,,,,,,,,,,,,
2020,1970,0,0408,TMTE,TEN,"Titans, Tennessee",TEN,tennesseetitans,,,,,,,,,,,,,,,,
2020,1970,0,0409,TMTE,JAC,"Jaguars, Jacksonville",JAC,jaguarsinsider,,,,,,,,,,,,,,,,
2020,1970,0,0410,TMTE,PIT,"Steelers, Pittsburgh",PIT,steelers,,,,,,,,,,,,,,,,
2020,1970,0,0411,TMTE,DEN,"Broncos, Denver",DEN,DenverBroncos,,,,,,,,,,,,,,,,
2020,1970,0,0412,TMTE,KCC,"Chiefs, Kansas City",KCC,kcchiefs,,,,,,,,,,,,,,,,
2020,1970,0,0413,TMTE,LVR,"Raiders, Las Vegas",OAK,raiders,,,,,,,,,,,,,,,,
2020,1970,0,0414,TMTE,LAC,"Chargers, Los Angeles",FA,chargers,,,,,,,,,,,,,,,,
2020,1970,0,0415,TMTE,SEA,"Seahawks, Seattle",SEA,seahawks,,,,,,,,,,,,,,,,
2020,1970,0,0416,TMTE,DAL,"Cowboys, Dallas",DAL,dallascowboys,,,,,,,,,,,,,,,,
2020,1970,0,0417,TMTE,NYG,"Giants, New York",NYG,giants,,,,,,,,,,,,,,,,
2020,1970,0,0418,TMTE,PHI,"Eagles, Philadelphia",PHI,Eagles,,,,,,,,,,,,,,,,
2020,1970,0,0419,TMTE,ARI,"Cardinals, Arizona",ARI,AZCardinals,,,,,,,,,,,,,,,,
2020,1970,0,0420,TMTE,WAS,"FootballTeam, Washington",WAS,Redskins,,,,,,,,,,,,,,,,
2020,1970,0,0421,TMTE,CHI,"Bears, Chicago",CHI,ChicagoBears,,,,,,,,,,,,,,,,
2020,1970,0,0422,TMTE,DET,"Lions, Detroit",DET,detroitlionsnfl,,,,,,,,,,,,,,,,
2020,1970,0,0423,TMTE,GBP,"Packers, Green Bay",GBP,packers,,,,,,,,,,,,,,,,
2020,1970,0,0424,TMTE,MIN,"Vikings, Minnesota",MIN,Vikings,,,,,,,,,,,,,,,,
2020,1970,0,0425,TMTE,TBB,"Buccaneers, Tampa Bay",TBB,TBBuccaneers,,,,,,,,,,,,,,,,
2020,1970,0,0426,TMTE,ATL,"Falcons, Atlanta",ATL,AtlantaFalcons,,,,,,,,,,,,,,,,
2020,1970,0,0427,TMTE,CAR,"Panthers, Carolina",CAR,Panthers,,,,,,,,,,,,,,,,
2020,1970,0,0428,TMTE,LAR,"Rams, Los Angeles",FA,STLouisRams,,,,,,,,,,,,,,,,
2020,1970,0,0429,TMTE,NOS,"Saints, New Orleans",NOS,saints,,,,,,,,,,,,,,,,
2020,1970,0,0430,TMTE,SFO,"49ers, San Francisco",SFO,49ers,,,,,,,,,,,,,,,,
2020,1970,0,0431,TMTE,BAL,"Ravens, Baltimore",BAL,ravens,,,,,,,,,,,,,,,,
2020,1970,0,0432,TMTE,HOU,"Texans, Houston",HOU,houstontexans,,,,,,,,,,,,,,,,
2020,1970,0,0501,Def,BUF,"Bills, Buffalo",BUF,buffalobills,2331,2,409,,,,,,,,,,,,,
2020,1970,0,0502,Def,IND,"Colts, Indianapolis",IND,nflcolts,2341,11,402,,,,,,,,,,,,,
2020,1970,0,0503,Def,MIA,"Dolphins, Miami",MIA,MiamiDolphins,2344,15,404,,,,,,,,,,,,,
2020,1970,0,0504,Def,NEP,"Patriots, New England",NEP,patriots,2346,17,406,,,,,,,,,,,,,
2020,1970,0,0505,Def,NYJ,"Jets, New York",NYJ,nyjets,2349,20,410,,,,,,,,,,,,,
2020,1970,0,0506,Def,CIN,"Bengals, Cincinnati",CIN,Bengals,2334,4,426,,,,,,,,,,,,,
2020,1970,0,0507,Def,CLE,"Browns, Cleveland",CLE,OfficialBrowns,2335,5,419,,,,,,,,,,,,,
2020,1970,0,0508,Def,TEN,"Titans, Tennessee",TEN,tennesseetitans,2358,10,431,,,,,,,,,,,,,
2020,1970,0,0509,Def,JAC,"Jaguars, Jacksonville",JAC,jaguarsinsider,2342,30,422,,,,,,,,,,,,,
2020,1970,0,0510,Def,PIT,"Steelers, Pittsburgh",PIT,steelers,2352,23,413,,,,,,,,,,,,,
2020,1970,0,0511,Def,DEN,"Broncos, Denver",DEN,DenverBroncos,2337,7,428,,,,,,,,,,,,,
2020,1970,0,0512,Def,KCC,"Chiefs, Kansas City",KCC,kcchiefs,2343,12,403,,,,,,,,,,,,,
2020,1970,0,0513,Def,LVR,"Raiders, Las Vegas",OAK,raiders,2350,13,424,,,,,,,,,,,,,
2020,1970,0,0514,Def,LAC,"Chargers, Los Angeles",FA,chargers,,24,414,,,,,,,,,,,,,
2020,1970,0,0515,Def,SEA,"Seahawks, Seattle",SEA,seahawks,2354,26,416,,,,,,,,,,,,,
2020,1970,0,0516,Def,DAL,"Cowboys, Dallas",DAL,dallascowboys,2336,6,427,,,,,,,,,,,,,
2020,1970,0,0517,Def,NYG,"Giants, New York",NYG,giants,2348,19,408,,,,,,,,,,,,,
2020,1970,0,0518,Def,PHI,"Eagles, Philadelphia",PHI,Eagles,2351,21,411,,,,,,,,,,,,,
2020,1970,0,0519,Def,ARI,"Cardinals, Arizona",ARI,AZCardinals,2328,22,412,,,,,,,,,,,,,
2020,1970,0,0520,Def,WAS,"FootballTeam, Washington",WAS,Redskins,,28,418,,,,,,,,,,,,,
2020,1970,0,0521,Def,CHI,"Bears, Chicago",CHI,ChicagoBears,2333,3,421,,,,,,,,,,,,,
2020,1970,0,0522,Def,DET,"Lions, Detroit",DET,detroitlionsnfl,2338,8,429,,,,,,,,,,,,,
2020,1970,0,0523,Def,GBP,"Packers, Green Bay",GBP,packers,2339,9,430,,,,,,,,,,,,,
2020,1970,0,0524,Def,MIN,"Vikings, Minnesota",MIN,Vikings,2345,16,405,,,,,,,,,,,,,
2020,1970,0,0525,Def,TBB,"Buccaneers, Tampa Bay",TBB,TBBuccaneers,2357,27,417,,,,,,,,,,,,,
2020,1970,0,0526,Def,ATL,"Falcons, Atlanta",ATL,AtlantaFalcons,2329,1,401,,,,,,,,,,,,,
2020,1970,0,0527,Def,CAR,"Panthers, Carolina",CAR,Panthers,2332,29,420,,,,,,,,,,,,,
2020,1970,0,0528,Def,LAR,"Rams, Los Angeles",FA,STLouisRams,,14,423,,,,,,,,,,,,,
2020,1970,0,0529,Def,NOS,"Saints, New Orleans",NOS,saints,2347,18,407,,,,,,,,,,,,,
2020,1970,0,0530,Def,SFO,"49ers, San Francisco",SFO,49ers,,25,415,,,,,,,,,,,,,
2020,1970,0,0531,Def,BAL,"Ravens, Baltimore",BAL,ravens,2330,33,425,,,,,,,,,,,,,
2020,1970,0,0532,Def,HOU,"Texans, Houston",HOU,houstontexans,2340,34,432,,,,,,,,,,,,,
2020,1970,0,0551,ST,BUF,"Bills, Buffalo",BUF,buffalobills,,,309,,,,,,,,,,,,,
2020,1970,0,0552,ST,IND,"Colts, Indianapolis",IND,nflcolts,,,302,,,,,,,,,,,,,
2020,1970,0,0553,ST,MIA,"Dolphins, Miami",MIA,MiamiDolphins,,,304,,,,,,,,,,,,,
2020,1970,0,0554,ST,NEP,"Patriots, New England",NEP,patriots,,,306,,,,,,,,,,,,,
2020,1970,0,0555,ST,NYJ,"Jets, New York",NYJ,nyjets,,,310,,,,,,,,,,,,,
2020,1970,0,0556,ST,CIN,"Bengals, Cincinnati",CIN,Bengals,,,326,,,,,,,,,,,,,
2020,1970,0,0557,ST,CLE,"Browns, Cleveland",CLE,OfficialBrowns,,,319,,,,,,,,,,,,,
2020,1970,0,0558,ST,TEN,"Titans, Tennessee",TEN,tennesseetitans,,,331,,,,,,,,,,,,,
2020,1970,0,0559,ST,JAC,"Jaguars, Jacksonville",JAC,jaguarsinsider,,,322,,,,,,,,,,,,,
2020,1970,0,0560,ST,PIT,"Steelers, Pittsburgh",PIT,steelers,,,313,,,,,,,,,,,,,
2020,1970,0,0561,ST,DEN,"Broncos, Denver",DEN,DenverBroncos,,,328,,,,,,,,,,,,,
2020,1970,0,0562,ST,KCC,"Chiefs, Kansas City",KCC,kcchiefs,,,303,,,,,,,,,,,,,
2020,1970,0,0563,ST,LVR,"Raiders, Las Vegas",OAK,raiders,,,324,,,,,,,,,,,,,
2020,1970,0,0564,ST,LAC,"Chargers, Los Angeles",FA,chargers,,,314,,,,,,,,,,,,,
2020,1970,0,0565,ST,SEA,"Seahawks, Seattle",SEA,seahawks,,,316,,,,,,,,,,,,,
2020,1970,0,0566,ST,DAL,"Cowboys, Dallas",DAL,dallascowboys,,,327,,,,,,,,,,,,,
2020,1970,0,0567,ST,NYG,"Giants, New York",NYG,giants,,,308,,,,,,,,,,,,,
2020,1970,0,0568,ST,PHI,"Eagles, Philadelphia",PHI,Eagles,,,311,,,,,,,,,,,,,
2020,1970,0,0569,ST,ARI,"Cardinals, Arizona",ARI,AZCardinals,,,312,,,,,,,,,,,,,
2020,1970,0,0570,ST,WAS,"FootballTeam, Washington",WAS,Redskins,,,318,,,,,,,,,,,,,
